Patente|Pedimento|SeccionAduanera|FechaFacturacion|NumeroFactura|TerminoFacturacion|MonedaFacturacion|ValorDolares|ValorMonedaExtranjera|PaisFacturacion|EntidadFedFacturacion|IndentFiscalProveedor|ProveedorMercancia|CalleProveedor|NumInteriorProveedor|NumExteriorProveedor|CpProveedor|MunicipioProveedor|FechaPagoReal
3694|2011110|750|2022-02-24|251f2f76-40d1-4b0e-bae8-66032eee583f|DAP|USD|2521.82|2521.82|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2004361|240|2022-03-31|5d6f9028-a6ed-44ca-8f6f-7d7c26da1e7b|FCA|USD|32198.78|32198.78|USA| |432096069|WORLDWIDE TECHNOLOGIES LLC|REASONOVER DRIVE||145|42134|FRANKLIN|2022-03-31 17:52:12|
3694|2011110|750|2022-02-14|bf576ce8-1911-41f5-98fe-4007c4f95766|DAP|USD|6205.50|6205.50|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-17|a0ef480e-5637-4efa-99b8-b195d449c616|DAP|USD|3782.73|3782.73|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011119|750|2022-02-18|422de728-dc2f-476f-a9af-f95a9a7f3585|DAP|USD|5936.99|5936.99|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 16:21:03|
3694|2011110|750|2022-02-19|dc51b71e-7594-4471-8a5e-547e9d85a895|DAP|USD|17014.30|17014.30|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-22|80ec457e-8751-4011-9672-b1286f74ee39|DAP|USD|12760.72|12760.72|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011111|750|2022-02-21|74477924-548d-4bcb-b109-5a58b54333dc|DAP|USD|15960.00|15960.00|CHE| |CHE367148844|DANA MANUFACTURING SWITZERLAND GMBH|RIEDSTRASSE|12|11|6330|CHAM|2022-03-08 09:54:00|
3995|2002853|240||COVE224Z180T7|DAP| |0.00|0.00| | |203000183|MERASI, LLC||||||2022-03-01 10:25:04|
3694|2011118|750|2022-02-02|2d46dfd9-d03e-4460-bb22-aa775e32ff0b|DAP|USD|44575.05|44575.05|USA| |36-2691823|POWERBRACE CORPORATION|60TH AVE|S/N|7640|53142|KENOSHA|2022-03-14 19:05:02|
3694|2011110|750|2022-02-25|15bc9cb4-a477-443e-a5da-757660c58df6|DAP|USD|32632.50|32632.50|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2003124|240||COVE225049EC5|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-10 15:53:04|
3995|2003790|240||COVE22511E337|FCA| |0.00|0.00| | |73-1486411|GOFF, INC.||||||2022-03-24 12:25:04|
3694|2011111|750|2022-02-14|22d6c9fb-1765-43b1-a190-187f80d2b2cf|DAP|USD|15960.00|15960.00|CHE| |CHE367148844|DANA MANUFACTURING SWITZERLAND GMBH|RIEDSTRASSE|12|11|6330|CHAM|2022-03-08 09:54:00|
3694|2011118|750|2022-02-17|891ba1ce-944f-4557-b9bc-5943ea899c5b|DAP|USD|40001.41|40001.41|USA| |36-2691823|POWERBRACE CORPORATION|60TH AVE|S/N|7640|53142|KENOSHA|2022-03-14 19:05:02|
3694|2011110|750|2022-02-17|9c9e9eac-bc92-4917-b08e-15bc0bed0c1f|DAP|USD|13652.10|13652.10|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-16|194361b2-6651-4c06-ad0d-19576f691a2a|DAP|USD|6141.19|6141.19|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011124|750|2022-02-23|ab555136-73c9-43ba-9b85-f76bae68ce2c|DAP|USD|24297.27|24297.27|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011110|750|2022-02-09|bf0fb20e-6b89-409b-a1bb-530b0400d8a4|DAP|USD|22757.20|22757.20|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2003232|240||COVE22503TL84|DAP| |0.00|0.00| | |18802996|DISA INDUSTRIES A/S||||||2022-03-10 14:41:10|
3995|2002983|240||COVE224V3XYG3|FCA| |0.00|0.00| | |208386227|ADVANCED FOUNDRY SPECIALISTS, LLC||||||2022-03-03 18:23:04|
3995|2003052|240|2022-03-15|fcdb56a3-69ba-4f6e-b78c-a3a7326b5ae4|FCA|USD|31537.84|31537.84|USA| |432096069|WORLDWIDE TECHNOLOGIES LLC|REASONOVER DRIVE||145|42134|FRANKLIN|2022-03-16 19:03:03|
3995|2004265|240||COVE2251QUUR7|DAP| |0.00|0.00| | |31-0643264|ALLIED MINERAL PRODUCTS, INC||||||2022-03-31 18:49:12|
3694|2011119|750|2022-02-15|4813fd0f-4ebf-4541-9586-b55417d52646|DAP|USD|5769.01|5769.01|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 16:21:03|
3995|2002933|240||COVE224ZB6N92|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-03 19:21:06|
3187|2000292|170||COVE214IA6MV5|FCA| |0.00|0.00| | |31-0643264|ALLIED MINERAL PRODUCTS, LLC||||||2022-03-09 15:23:00|
3694|2011110|750|2022-02-19|79d7f09e-258e-48ec-ade0-0ff43c1d6080|DAP|USD|1228.24|1228.24|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011109|750|2022-02-10|1a3e6ab6-e970-4df7-a2d3-b4f7b3102cc5|DAP|USD|29517.40|29517.40|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3694|2011110|750|2022-02-28|a7fb9ce8-ecb0-45c6-a49c-4eb32089df38|DAP|USD|2835.72|2835.72|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011119|750|2022-02-22|c5468683-3aac-4d08-b075-e80b203dd9db|DAP|USD|1939.93|1939.93|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 16:21:03|
3694|2011110|750|2022-02-10|b853e333-a773-431e-9442-abf8257e60d3|DAP|USD|8687.70|8687.70|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2003549|240||COVE2251R32Z2|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-31 21:21:01|
3694|2011109|750|2022-02-11|d090578f-f81e-4b6f-8273-0a3fcfa91ba6|DAP|USD|29517.40|29517.40|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3694|2011109|750|2022-02-15|0b263b72-6e92-405f-bb6b-1b8b8f0d9b90|DAP|USD|1399.57|1399.57|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3694|2011110|750|2022-02-11|da0fe199-7a3a-43c1-a249-21022881a5a8|DAP|USD|6148.50|6148.50|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-10|2eb67739-b79c-4fa6-8951-009b025f31a7|DAP|USD|1024.75|1024.75|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2019431|750|2021-12-30|09a291cb-a38e-44f9-9914-7ebc5370d2d0|DAP|USD|1253.11|1253.11|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-01 16:17:00|
3694|2011110|750|2022-02-22|b9c8ab6d-f2fc-46cb-af84-fca6ac053db5|DAP|USD|6205.50|6205.50|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011112|750|2022-02-25|3846d3ba-20b3-4fd9-a87c-1f456f81f8c5|DAP|USD|3391.20|3391.20|CHE| |CHE-112.299.409|EATON INDUSTRIES MANUFACTURING GMBH|ROUTE DE LA LONGERAIE|S/N|7|1110|MORGES|2022-03-08 12:13:02|
3694|2011110|750|2022-02-14|5cd733ae-573b-482d-838e-30b9c7d4f52a|DAP|USD|13527.45|13527.45|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2002935|240||COVE225047A44|DAP| |0.00|0.00| | |382642517|MARJO PLASTICS CO., INC||||||2022-03-10 15:52:02|
3995|2002556|240||COVE224ZCB3C5|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-03 17:18:05|
3995|2004269|240||COVE2251QVZ98|FCA| |0.00|0.00| | |31-0643264|ALLIED MINERAL PRODUCTS, INC||||||2022-03-31 18:50:09|
3995|2003900|240||COVE22511EH13|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-24 12:27:06|
3694|2011124|750|2022-02-21|1bd8ac43-e918-4a75-8f7f-b7eaf3144e85|DAP|USD|43422.88|43422.88|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011110|750|2022-02-08|662f6b5f-e20e-4904-ada3-9c4a4c74cbae|DAP|USD|6012.20|6012.20|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-14|974be2c1-0b8b-4807-8008-fc35532e2792|DAP|USD|1228.24|1228.24|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3800|2001422|240|2022-03-25|08563563-9956-41B5-B04B-483DB0A2B3F4|FCA|USD|29967.82|29967.82|MEX| |208608763|A.STUCKI COMPANY|COMERCE DRIVE  SUITE|906|900|15108|MOON TOWNSHIP|2022-03-28 14:38:02|
3995|2003317|240||COVE2250GL8B7|FCA| |0.00|0.00| | |ESF01365550|LORAMENDI, S. COOP.||||||2022-03-17 13:45:10|
3995|2003806|240||COVE22512BP78|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-24 15:46:05|
3995|2004271|240||COVE2251R4VE8|FCA| |0.00|0.00| | |26-2664218|BLAST CLEANING TECHNOLOGIES||||||2022-03-31 21:23:02|
3694|2011124|750|2022-02-26|6f994f31-c293-4844-a79c-b8bf1601e809|DAP|USD|42185.36|42185.36|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011110|750|2022-02-11|86890536-a8c0-493f-b40d-b67467f5f9e6|DAP|USD|8900.80|8900.80|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011124|750|2022-02-14|5eb87556-b33c-4b42-ae4a-8a874df7ae3a|DAP|USD|44196.10|44196.10|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3995|2003791|240||COVE22511E3D4|FCA| |0.00|0.00| | |33-0729397|WHEELABRATOR GROUP, INC.||||||2022-03-24 12:25:05|
3995|2004059|240||COVE2251OV2M8|FCA| |0.00|0.00| | |FOPM551029684|MARTIN FLORES PENA||||||2022-03-31 12:27:08|
3694|2011110|750|2022-02-28|ab7bed41-fe8d-47e5-a434-135c15c509f2|DAP|USD|15824.52|15824.52|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-24|7dc9b519-800e-4ca1-b9f5-8659ac6dd686|DAP|USD|17014.30|17014.30|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2004267|240||COVE2251QX3P6|FCA| |0.00|0.00| | |63-0737260|RENO REFRACTORIES, INC||||||2022-03-31 18:50:10|
3694|2011110|750|2022-02-03|48f44bc2-84ed-4742-a7d6-004f4c1fbf44|DAP|USD|12760.72|12760.72|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-09|9e8eccaa-fc75-49d1-b687-f8a13ca8a21d|DAP|USD|34028.59|34028.59|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011124|750|2022-02-09|ab2b2e31-0cd7-47b3-ab83-2c4c5cdc0814|DAP|USD|41563.85|41563.85|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3995|2003825|240||COVE225128YU8|FCA| |0.00|0.00| | |63-0737260|RENO REFRACTORIES, INC||||||2022-03-24 15:45:04|
3694|2011110|750|2022-02-17|fac9af9e-4481-4226-997e-0c1478c87e2c|DAP|USD|15596.44|15596.44|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-19|fd917397-00ef-4c0a-bc4b-b11e62d46cd2|DAP|USD|12411.00|12411.00|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011119|750|2022-02-02|59a8fd21-e6d4-416f-b812-1fec0bcef21f|DAP|USD|5769.01|5769.01|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 16:21:03|
3694|2011119|750|2022-02-03|22a6b2ae-3bef-4c65-bab3-3d076c681960|DAP|USD|5808.07|5808.07|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 16:21:03|
1693|2014957|640|2022-03-17|FBAA0A4D-FF4C-4033-90A7-D85AC4541564|EXW|USD|739.17|739.17|USA| |383388409|CONTINENTAL AUTOMOTIVE SYSTEMS INC|ONE CONTINENTAL DRIVE||SN|48326|AURBURN HILLS|2022-03-28 15:46:01|
3694|2011110|750|2022-02-01|dc93f47e-8b53-411f-abea-f1d0c0695642|DAP|USD|1337.85|1337.85|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011124|750|2022-02-17|2d618565-653d-4712-86e6-303dafa0d00d|DAP|USD|42675.12|42675.12|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011110|750|2022-02-04|e59e10a1-0f87-4028-92d6-f0b1063ad1c1|DAP|USD|2482.20|2482.20|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-08|14420568-4543-4fa3-9578-26027c639c68|DAP|USD|13510.62|13510.62|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-01|90d778cd-cb8e-4ac0-8f26-ae6885c16faa|DAP|USD|10487.70|10487.70|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-18|24d05254-a460-472e-90de-2189aa565464|DAP|USD|18432.15|18432.15|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011106|750|2022-02-01|f63bd464-9d31-4a09-83e8-5faa0658f663|DAP|USD|23797.83|23797.83|USA| |261107337|NEAPCO COMPONENTS LLC|HAGGERTY ROAD|S/N|6735|48111|BELLEVILLE|2022-03-09 11:47:03|
3694|2011110|750|2022-02-03|7152c76c-9dbc-4980-bfcb-420826390e4a|DAP|USD|15836.76|15836.76|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-25|1c5d69a7-9409-4a4a-b01a-9985d63f1de1|DAP|USD|6689.25|6689.25|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011124|750|2022-02-25|67f3aea7-aae3-436c-9477-7329e7de962f|DAP|USD|41230.59|41230.59|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011124|750|2022-02-17|de536348-cc22-4f2e-bc3a-699ec39c4632|DAP|USD|41695.62|41695.62|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011119|750|2022-02-25|a8e7ce89-ee66-4caf-b0ca-75b939e5e683|DAP|USD|15440.18|15440.18|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 16:21:03|
3694|2011110|750|2022-02-17|f50f05e0-fb26-49cd-ae0d-44e2e3974f05|DAP|USD|8826.36|8826.36|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-01|fec57dab-345a-41dc-b185-d7554fd6867a|DAP|USD|5123.75|5123.75|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-02|50d7830e-ab45-4a39-b58a-e2b5668d2f0c|DAP|USD|4964.40|4964.40|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2003130|240||COVE2250HS1B3|FCA| |0.00|0.00| | |33-0729397|WHEELABRATOR GROUP, INC.||||||2022-03-17 18:37:06|
3694|2011110|750|2022-02-17|d4108085-79e3-424c-b1ae-7d6e330b7394|DAP|USD|9928.80|9928.80|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011124|750|2022-02-22|d0940df4-2b95-4fe8-9850-0fa8279e2132|DAP|USD|41987.81|41987.81|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011124|750|2022-02-15|07426e9d-67e2-40ee-843a-d138272b4bb5|DAP|USD|41596.84|41596.84|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3995|2002953|240||COVE224ZAMVY2|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-03 11:55:07|
3694|2011110|750|2022-02-19|c0f8f480-876f-490c-8bfc-76ee60aa4b79|DAP|USD|2204.09|2204.09|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011119|750|2022-02-01|40acbc14-ff8d-4466-bb49-9417c2167ce3|DAP|USD|5808.03|5808.03|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 16:21:03|
3995|2003821|240||COVE225127653|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-24 15:45:04|
3694|2011109|750|2022-02-14|1014ff87-b9cd-49ab-949e-89f40bff79de|DAP|USD|20538.40|20538.40|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3694|2011110|750|2022-02-08|62a38b34-b589-4897-8a2c-caf303aea344|DAP|USD|11126.00|11126.00|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2004232|240||COVE225116PV6|DAP| |0.00|0.00| | |33-0729397|WHEELABRATOR GROUP, INC.||||||2022-03-31 13:01:12|
3995|2003806|240||COVE22512BOZ2|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-24 15:46:05|
3694|2011110|750|2022-02-04|c8893945-9f45-42fb-8674-b7ac9a33eb91|DAP|USD|2330.60|2330.60|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2003548|240||COVE2250HJBS3|DAP| |0.00|0.00| | |742689025|SANDTEX INTERNATIONAL CORP||||||2022-03-17 18:34:35|
3995|2004222|240||COVE2251PGUH2|FCA| |0.00|0.00| | |362435662|GENERAL KINEMATICS CORP.||||||2022-03-31 13:03:09|
3995|2003822|240||COVE22512AYA2|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-24 15:46:04|
3694|2011110|750|2022-02-28|57fd6714-57d9-47db-b072-2844673c53fc|DAP|USD|1417.86|1417.86|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-14|8a166618-75d3-49ce-97e4-11c1b706cea3|DAP|USD|4661.20|4661.20|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011109|750|2022-02-25|36158891-cd2d-40a6-bc94-c66871f2d28d|DAP|USD|18012.22|18012.22|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3694|2011110|750|2022-02-02|92208104-2f18-4837-b785-1624c2210700|DAP|USD|14223.25|14223.25|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2002933|240||COVE224ZB5QA3|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-03 19:21:06|
3694|2011110|750|2022-02-26|10d229da-3315-423a-a7d3-19813ee02b27|DAP|USD|3250.05|3250.05|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2004268|240||COVE2251MBLK2|DAP| |0.00|0.00| | |38-2301785|METALTEC STEEL ABRASIVE COMPANY||||||2022-03-30 15:48:07|
3995|2004309|240|2022-03-29|dede8bbc-aec6-4f94-96e3-e96c1e122929|FCA|USD|31537.84|31537.84|USA| |432096069|WORLDWIDE TECHNOLOGIES LLC|REASONOVER DRIVE||145|42134|FRANKLIN|2022-03-30 18:27:11|
3694|2011110|750|2022-02-19|c4353d4f-050f-4608-8384-6f82e9d67cb3|DAP|USD|4253.57|4253.57|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-28|0f7dba26-cc31-450a-987d-54b3c5637687|DAP|USD|28240.00|28240.00|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-09|7c7b3bef-ae79-49b9-9e9f-3d8583c32e7b|DAP|USD|12483.99|12483.99|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-18|bf833b2b-762f-4d5a-9919-cac7d71226c3|DAP|USD|13652.10|13652.10|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
